wavenumber,wavenumber_adjusted,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty
356.937,358.816145840736,4.352,3.324,3.24267,3.10533,3.096,2.984,2.97333,2.96,3.04267,3.07467,3.092,4.18,5.82,21.9027,22.6053,21.136,20.9507,19.428,19.832,21.2187
357.529,359.408145840736,4.25467,3.39467,3.18533,3.156,3.032,2.99467,2.964,2.98533,3.02,2.96533,3.11067,4.296,5.776,22.1093,22.536,21.3413,21.044,19.388,20.0093,21.3507
358.124,360.003145840736,4.28667,3.39467,3.252,3.17067,3.044,2.89333,3.128,2.98533,2.96,2.90533,3.19333,4.26267,5.796,22.0027,22.5933,21.2053,20.672,19.8,20.1987,21.4867
358.717,360.596145840736,4.21867,3.312,3.09067,3.144,3.14,2.93733,3.044,2.98267,2.99333,3.01867,3.108,4.12533,5.85733,22.012,22.736,21.1893,20.752,19.432,20.22,21.4187
359.309,361.188145840736,4.22133,3.29733,3.204,3.12,3.00533,2.992,2.99333,3.016,2.91067,2.92133,3.08533,4.13867,5.81467,21.716,22.3427,21.1427,20.852,19.488,19.9053,21.236
359.902,361.781145840736,4.32,3.26133,3.31733,3.15067,3.13067,2.98,2.88,2.89733,2.964,2.936,3.13067,4.132,5.71067,21.5813,22.396,21.1827,20.6427,19.2427,19.8427,21.0173
360.496,362.375145840736,4.17733,3.27067,3.22267,3.06133,3.06933,2.944,2.99067,2.952,2.87067,2.844,3.14933,4.104,5.608,21.5787,22.152,20.708,20.4747,19.1827,20.052,20.9267
361.089,362.968145840736,4.24,3.33467,3.13733,3.16133,3.152,2.92133,3,2.94667,2.924,2.888,2.97733,4.104,5.72,21.4493,21.5933,20.8987,20.7253,19.244,19.8067,21.1667
361.681,363.560145840736,4.20667,3.38533,3.344,3.072,3.04267,2.98,2.888,2.97733,2.82667,2.92933,3.168,4.03467,5.54933,21.3227,22.1333,20.8027,20.16,18.86,19.6867,20.6507
362.274,364.153145840736,4.232,3.22,3.204,3.19867,2.99067,2.972,3.01333,3.06267,3.03733,2.924,3.208,4.116,5.70267,21.5507,22.0693,20.472,20.4107,18.852,19.7427,20.936
362.866,364.745145840736,4.288,3.31467,3.20133,3.236,3.04133,2.97067,2.948,2.98533,3,2.944,3.116,4.248,5.70133,21.6013,21.868,20.92,20.6253,19.1027,19.6947,20.7693
363.46,365.339145840736,4.26133,3.36267,3.172,3.136,3.044,2.90533,2.89467,3.03333,2.96667,2.89467,3.104,4.176,5.80533,21.292,21.8253,20.7093,20.6813,19.2067,19.7827,20.76
364.053,365.932145840736,4.20533,3.34667,3.288,3.16133,3.052,2.98933,2.86533,3.01067,3.01067,3.07467,3.07467,4.19733,5.74667,21.1947,22.5093,20.664,20.664,19.38,19.728,20.8827
364.645,366.524145840736,4.20667,3.29333,3.20667,3.10533,3.04533,2.96533,2.93733,2.95867,2.928,2.91333,3.15067,4.23867,5.66133,21.4093,21.756,20.532,20.624,19.1547,19.8,20.7587
365.237,367.116145840736,4.26933,3.35467,3.328,3.11733,2.96267,2.948,2.92667,2.932,2.98133,2.992,3.168,4.356,5.636,21.3773,22.1067,20.664,20.5973,19.2013,19.824,21.008
365.829,367.708145840736,4.22533,3.24267,3.25867,3.10933,3.05867,3.00267,2.976,2.88,2.912,2.924,3.104,4.196,5.83467,21.196,21.8093,20.616,20.476,18.8627,19.6893,20.6653
366.423,368.302145840736,4.19467,3.37733,3.12133,3.19467,3.04267,2.86267,2.88533,2.98133,2.91867,2.94,3.128,4.112,5.868,21.336,22.1933,20.2453,20.3427,18.828,19.6773,20.3773
367.015,368.894145840736,4.256,3.208,3.204,3.12267,2.98667,2.93467,3.01733,3.064,2.94667,2.948,3.17333,4.08267,5.648,20.9867,21.496,20.4333,19.972,18.8027,19.396,20.4533
367.607,369.486145840736,4.3,3.288,3.24933,3.09733,3.02533,2.95333,2.916,2.94667,3.01333,2.89733,2.99733,4.15867,5.61333,20.9507,21.624,20.1227,19.7893,18.9187,19.5587,20.1293
368.199,370.078145840736,4.28933,3.43867,3.26133,3.072,2.98133,2.93067,3.02933,2.88667,2.88267,2.95333,3.03867,4.212,5.744,21.0493,21.7827,20.1333,20.116,18.58,19.1667,20.436
368.791,370.670145840736,4.22667,3.36667,3.18,3.08667,3.00267,3.036,3.04267,3.03867,2.96,2.976,3.112,4.08667,5.68933,21.0933,21.384,20.4187,19.8693,18.8587,19.4893,20.532
369.383,371.262145840736,4.284,3.276,3.17867,3.084,3.08267,3.02933,2.924,2.96667,2.808,2.92,3.04267,4.22133,5.70133,20.9613,21.5747,20.2773,19.9733,18.508,19.1613,19.9747
369.975,371.854145840736,4.264,3.312,3.25867,3.00667,3.056,2.95467,2.93867,2.996,2.90933,2.88667,3.156,4.21733,5.756,20.9747,21.2973,20.2653,20.1507,18.772,19.316,20.3707
370.567,372.446145840736,4.32267,3.33067,3.33333,3.06133,3.10933,3.05067,3.02533,2.94933,2.92667,3.012,3.07733,4.27333,5.71067,20.6653,21.6653,20.368,20.256,18.7653,19.4187,20.1747
371.159,373.038145840736,4.276,3.212,3.264,3.076,3.08133,3.02,2.96667,2.88533,2.97467,2.93333,3.12533,4.22933,5.76933,20.992,21.88,20.3413,19.9227,18.4387,19.72,20.196
371.753,373.632145840736,4.24133,3.27333,3.31467,3.152,2.87067,2.98267,2.92133,2.88667,2.92267,2.93467,3.02933,4.08533,5.91867,20.8267,21.3067,20.3693,19.9667,18.704,19.2187,20.132
372.344,374.223145840736,4.08933,3.35867,3.26133,3.13333,3.01067,2.94133,2.87867,3.02533,2.88533,2.92,3.07067,4.08267,5.86933,20.8533,21.48,20.0373,19.7547,18.496,19.1147,20.2573
372.936,374.815145840736,4.24,3.348,3.26533,3.02533,3,2.94133,2.95067,2.86533,2.97067,2.87067,3.02667,4.156,5.75333,20.5493,21.016,19.8733,19.432,18.4373,19.06,19.8573
373.528,375.407145840736,4.31467,3.212,3.352,3.04267,2.96667,3.08,2.932,2.90533,2.89333,2.92267,3.064,4.188,5.616,20.652,21.1627,19.7853,19.564,18.516,18.8227,19.8067
374.119,375.998145840736,4.17867,3.41467,3.16667,3.09467,2.95867,2.92667,2.94933,2.91067,3.028,2.86267,3.14,4.124,5.71733,20.148,20.8373,19.68,19.7893,18.3787,18.5307,19.8787
374.711,376.590145840736,4.236,3.344,3.09467,3.02133,2.924,2.96267,2.90267,2.92133,2.908,2.95067,3.06133,4.152,5.77067,20.4213,20.944,19.772,19.3293,18.2467,18.888,19.8547
375.303,377.182145840736,4.364,3.25333,3.24133,3.076,2.98667,2.93333,3.04933,3.07333,2.92133,2.86667,3.03067,4.104,5.7,20.3173,20.836,19.8173,19.652,18.6053,19.0693,19.884
375.894,377.773145840736,4.248,3.25067,3.17067,3.07333,3.076,2.92533,2.976,2.94533,2.96133,2.89467,3.112,4.22133,5.596,20.5773,20.9893,19.9867,19.5253,18.0773,18.9533,20.0107
376.486,378.365145840736,4.32,3.30267,3.184,3.01067,3.06533,2.92267,2.94267,2.88667,2.96667,2.82267,3.052,4.2,5.80533,20.564,20.9613,19.84,19.388,18.3547,19.0227,19.924
377.077,378.956145840736,4.20133,3.30533,3.19067,3.108,2.99867,2.89867,2.94,2.832,2.956,2.81733,2.99467,4.27867,5.72933,20.5467,20.8973,19.476,19.644,18.1,18.9027,20.144
377.668,379.547145840736,4.27467,3.18667,3.18933,3.10133,2.964,2.948,2.95333,2.98267,2.88267,2.876,3.088,4.07867,5.86933,20.4507,21.108,19.4933,19.4907,18.5253,18.8747,19.8293
378.26,380.139145840736,4.17467,3.29467,3.24933,3.112,3.03867,2.90267,2.87733,2.776,2.93733,2.95067,3.032,4.18,5.636,20.5733,21.2,19.3133,19.364,18.0587,18.888,19.652
378.851,380.730145840736,4.25733,3.18667,3.11867,3.028,2.95333,3.01867,2.91733,2.888,3.03333,2.95867,3.11733,4.18,5.93333,20.3867,20.64,19.472,19.2173,17.8787,18.648,19.2933
379.442,381.321145840736,4.29867,3.31067,3.21867,3.15467,2.97867,2.848,2.95067,2.91733,2.88933,2.85333,3.01067,4.08267,5.644,20.028,20.6693,19.472,19.248,17.8213,18.3227,19.5413
380.034,381.913145840736,4.24667,3.21067,3.204,3.05467,2.98,3,2.81467,2.84,2.728,2.832,2.996,4.09467,5.62533,20.0973,20.7013,19.5733,19.3693,17.728,18.5253,19.3187
380.623,382.502145840736,4.28533,3.22933,3.188,3.01467,3.00933,3.02933,2.88667,2.92933,2.90933,2.83067,2.96133,4.136,5.75467,20.084,20.6893,19.144,19.0933,17.9267,18.664,19.42
381.214,383.093145840736,4.16933,3.38933,3.27467,2.92667,3.02267,3.02133,2.884,2.88533,2.95067,2.95333,3.04,4.05067,5.66133,19.988,20.604,19.3133,19.244,17.78,18.6173,19.6
381.805,383.684145840736,4.26667,3.30933,3.30133,3.168,2.98,2.90667,2.928,2.868,2.916,2.92533,3.06267,4.18133,5.696,19.9693,20.88,19.4293,19.228,18.1267,18.368,19.5107
382.396,384.275145840736,4.30133,3.32267,3.20933,3.10267,2.91867,2.89333,2.92667,2.94667,2.92267,2.86533,2.97467,4.096,5.624,20.0227,20.508,19.14,19.2387,17.9067,18.4467,19.4653
382.987,384.866145840736,4.324,3.16533,3.07467,3.16933,3.05333,2.91733,2.908,2.79733,2.964,2.784,3.06267,4.192,5.68,19.9147,20.0667,19.072,19.1467,17.9293,18.2573,19.3733
383.578,385.457145840736,4.28933,3.208,3.18933,3.03733,2.908,3,2.93067,2.868,2.828,2.94933,3.07067,4.088,5.64133,19.8107,20.3867,19.2853,18.9653,17.972,18.3227,19.312
384.169,386.048145840736,4.204,3.33867,3.12,3.00533,2.944,2.94933,2.82267,2.88533,2.76267,2.87867,3.01733,4.12667,5.83867,19.76,20.0773,19.1173,18.764,17.84,18.284,19.1107
384.76,386.639145840736,4.136,3.21733,3.16533,2.97333,2.91867,2.9,2.92667,2.91467,2.88267,2.87067,3.044,4.05467,5.53067,19.336,19.8693,18.728,18.628,17.7533,17.8187,18.896
385.351,387.230145840736,4.18,3.156,3.13067,3.02533,2.96933,2.91867,2.864,2.81467,2.86133,2.84533,3.04133,4.05067,5.792,19.552,19.9267,18.456,18.7173,17.4107,17.9933,19.02
385.94,387.819145840736,4.168,3.19067,3.19733,3.02533,2.88533,2.91467,2.888,2.792,2.76933,2.89867,2.92933,4.06,5.564,19.2533,20.024,18.8227,18.2653,17.3347,17.8827,18.6493
386.53,388.409145840736,4.12533,3.21333,3.12933,3.00667,2.916,2.83333,2.92133,2.892,2.84533,2.80933,2.96533,4.048,5.72533,19.3133,19.9107,18.6813,18.4027,17.3,18,18.8253
387.121,389.000145840736,4.196,3.23733,3.09467,3.08667,2.95333,2.888,2.92133,2.888,2.828,2.77333,2.98267,4.14667,5.63467,19.44,19.6107,18.6213,18.664,17.364,17.724,18.964
387.712,389.591145840736,4.22133,3.18133,3.136,3.04267,3,2.768,2.87067,2.764,2.88133,2.82267,2.93733,3.98533,5.52267,19.5333,19.572,18.6947,18.656,16.9947,17.8227,18.76
388.303,390.182145840736,4.244,3.172,3.132,3.064,2.93733,2.87067,2.82133,2.896,2.87467,2.95333,2.99067,4.13467,5.752,20.2107,19.96,18.7107,18.488,17.5,17.916,18.872
388.893,390.772145840736,4.16933,3.216,3.13333,2.94267,2.94133,2.95467,2.748,2.91733,2.848,2.88533,3.036,4.18267,5.844,20.312,20.056,18.5827,18.7027,17.1813,17.916,19.0693
389.482,391.361145840736,4.248,3.148,3.124,2.93733,3.01333,2.94933,2.948,2.90933,2.87867,2.86267,2.996,4.15067,5.744,19.4267,19.7973,18.86,18.6827,17.3347,17.9267,18.8907
390.073,391.952145840736,4.24533,3.13867,3.10667,3.00533,2.952,2.86667,2.95467,2.948,2.9,2.88533,2.88933,4.04667,5.71733,19.3267,19.8373,18.6667,18.2707,17.208,18.3293,18.5187
390.663,392.542145840736,4.15333,3.19867,3.02133,3.02267,2.924,2.94,2.92667,2.91067,2.83467,2.748,2.94133,4.092,5.75067,19.2387,19.3867,18.44,18.184,17.4027,17.684,18.4867
391.254,393.133145840736,4.188,3.26533,3.18267,2.88667,2.88667,2.91467,2.876,2.84933,2.82267,2.91333,3.052,4.15467,5.664,19.1587,19.704,18.4507,18.44,17.2667,17.4427,18.5307
391.842,393.721145840736,4.07733,3.2,3.00933,2.98133,2.95333,2.75333,2.75067,2.896,2.82667,2.80933,2.96533,4.13333,5.60933,19.26,19.5347,18.3387,18.3507,17.0267,17.7267,18.432
392.432,394.311145840736,4.092,3.184,3.084,3.008,2.796,2.82,2.81067,2.7,2.90533,2.89733,2.932,4.036,5.64933,19.004,19.34,18.3413,18.2333,16.928,17.456,18.6067
393.023,394.902145840736,4.08933,3.14533,3.092,3.028,2.90133,2.82933,2.83733,2.75733,2.93867,2.82133,2.94533,4.02933,5.76,18.7053,19.4573,18.1907,18.0053,17.028,17.4773,18.484
393.613,395.492145840736,4.21733,3.23067,3.11867,2.96533,2.97733,2.95467,2.84,2.80533,2.72133,2.93067,2.98133,4.14533,5.55333,19.1413,19.4093,18.34,18.2053,17.216,17.4893,18.3613
394.202,396.081145840736,4.05467,3.232,3.14267,2.97333,3.004,2.832,2.86133,2.81867,2.71067,2.852,3.07467,4.12,5.64,19.084,19.3693,18.3093,18.244,16.904,17.4013,18.4533
394.792,396.671145840736,4.03067,3.24,3.092,3.028,2.968,2.828,2.87867,2.93067,2.84,2.82267,2.95733,4.016,5.64533,19.0027,19.3507,18.372,18.36,17.0907,17.6253,18.696
395.382,397.261145840736,4.11067,3.24933,3.03333,2.94267,2.84667,2.78933,2.78267,2.91467,2.82667,2.828,2.92267,4.04,5.684,19.0853,19.1093,18.4813,18.1747,16.9947,17.588,18.3387
395.97,397.849145840736,4.196,3.108,3.15333,3.01467,2.94667,2.85733,2.92533,2.94267,2.73867,2.84533,2.92667,4.03067,5.71467,18.928,19.6653,18.264,18.1467,17.1613,17.6373,18.4627
396.56,398.439145840736,4.08267,3.15067,3.1,2.924,2.95733,2.88533,2.86133,2.82533,2.836,2.78133,2.972,4.148,5.604,19.1453,19.2707,18.0507,18.1253,16.988,17.4973,18.2507
397.151,399.030145840736,4.148,3.212,3.052,2.86267,2.85333,2.76267,2.79733,2.908,2.74,2.79333,2.91467,4.008,5.56533,19.1347,19.0333,18.2253,17.9933,16.9067,17.4627,17.996
397.739,399.618145840736,4.02267,3.184,3.07467,2.90933,2.89067,2.776,2.848,2.748,2.764,2.88,2.892,4.08,5.49733,18.5707,19.2347,17.7787,17.68,16.6413,17.2133,17.9853
398.329,400.208145840736,4.12933,3.09467,3.06267,2.924,2.83867,2.86133,2.77867,2.756,2.728,2.79867,2.904,4.01467,5.50133,18.748,19.1573,17.872,17.6013,16.7507,17.068,17.9693
398.919,400.798145840736,4.17467,3.116,3.04267,2.844,2.80933,2.78267,2.784,2.83867,2.768,2.72533,2.844,3.97467,5.74933,18.664,18.9893,17.988,17.6307,16.2773,17.0693,18.0053
399.507,401.386145840736,4.08267,3.19867,3.09067,2.964,2.916,2.804,2.756,2.83067,2.77333,2.804,2.86933,4.08,5.49467,18.9467,19.008,17.968,17.808,16.7707,17.3107,18.084
400.097,401.976145840736,4.07867,3.08933,3.04533,2.892,2.88667,2.916,2.72133,2.776,2.80133,2.81467,2.92933,4.12,5.612,18.8587,19.068,17.8813,17.876,16.9053,17.212,17.9613
400.686,402.565145840736,4.00933,3.18267,3.09333,2.87733,2.82133,2.84133,2.8,2.73867,2.73733,2.82,2.87467,4.00933,5.636,18.7053,19.2173,17.8867,17.972,16.6307,17.3547,18.2067
401.274,403.153145840736,3.94933,3.13867,3.08267,2.85333,2.85867,2.71333,2.83067,2.73733,2.81867,2.78933,2.88533,3.96667,5.568,18.6787,18.972,17.824,17.8147,16.8987,17.228,17.9213
401.864,403.743145840736,4.072,3.17333,3.06267,2.98267,2.90267,2.872,2.87333,2.78267,2.74267,2.69333,2.80933,4.036,5.71867,18.86,19.204,17.8907,17.92,16.5733,17.236,18.0147
402.452,404.331145840736,4.11467,3.076,3.108,2.88933,2.79067,2.82133,2.872,2.728,2.744,2.71067,2.91333,3.80667,5.67467,18.876,19.0227,18.0693,17.7987,16.5293,17.1227,18.2053
403.042,404.921145840736,4.076,3.16933,3.06133,2.85733,2.752,2.82667,2.8,2.86133,2.80267,2.75333,2.85733,3.86133,5.644,18.6613,18.964,17.644,17.448,16.588,17.0587,18.072
403.631,405.510145840736,4.06667,3.132,3.008,2.824,2.84533,2.84133,2.76933,2.804,2.724,2.68933,2.89067,4.136,5.57733,18.6853,18.8627,17.6227,17.3333,16.4573,17.12,18.0133
404.219,406.098145840736,4.028,3.076,2.95067,2.88933,2.80667,2.792,2.77067,2.708,2.82533,2.67733,2.86667,3.98,5.512,18.732,19.0173,17.7867,17.516,16.5867,17.2813,17.868
404.809,406.688145840736,4.05067,3.06533,3.02533,2.82533,2.79067,2.66933,2.78533,2.788,2.88,2.72667,2.87333,3.88533,5.68533,18.4587,18.7253,17.7,17.9747,16.612,16.6173,17.816
405.396,407.275145840736,4.00667,3.06267,3.06133,2.88933,2.86933,2.84267,2.63067,2.72267,2.81067,2.70667,2.88933,3.99333,5.616,18.4373,18.5947,17.8693,17.556,16.564,16.908,17.72
405.986,407.865145840736,3.95067,3.05733,2.92533,2.84133,2.81467,2.776,2.78533,2.784,2.80267,2.7,2.87333,3.95467,5.63067,18.8773,18.9613,17.5547,17.4893,16.6333,17.0707,18.0387
406.573,408.452145840736,4.036,3.128,3.08,2.89467,2.84133,2.724,2.80267,2.72933,2.79733,2.748,2.99333,3.996,5.704,18.972,18.8573,17.7347,17.7667,16.6573,16.9547,18.284
407.163,409.042145840736,4.04,3.14,3.11333,2.924,2.87733,2.80133,2.71733,2.66,2.71067,2.70933,2.81467,3.968,5.584,18.6827,19.052,17.7147,17.4107,16.4253,16.9893,17.9613
407.75,409.629145840736,4.08267,3.13333,3.03467,2.82667,2.87333,2.79467,2.76133,2.72667,2.73067,2.68133,2.892,3.992,5.47333,18.6973,18.9573,17.5693,17.4307,16.7013,17.0707,18.04
408.34,410.219145840736,4.036,3.09867,3.00933,2.824,2.72933,2.76133,2.74667,2.76533,2.66267,2.67733,2.896,3.88533,5.69867,18.7413,18.86,17.82,17.56,16.6107,16.764,17.82
408.927,410.806145840736,3.988,3.108,3.028,2.88933,2.708,2.78267,2.812,2.76533,2.752,2.70933,2.85467,3.936,5.61067,18.788,18.5827,17.8027,17.6773,16.3173,16.9187,17.9507
409.516,411.395145840736,3.92933,2.98667,3.01067,2.768,2.85733,2.74267,2.76133,2.74,2.744,2.73333,2.796,3.99067,5.62533,18.4653,18.6067,17.4173,17.4733,16.5667,16.776,17.5347
410.103,411.982145840736,4.03333,3.05067,2.88133,2.816,2.67733,2.78533,2.70667,2.73467,2.688,2.72533,2.896,3.83867,5.63333,18.4613,18.6453,17.6213,17.2733,16.3227,16.848,17.6187
410.693,412.572145840736,4.09867,3.12933,3.012,2.80933,2.76933,2.67867,2.72933,2.75733,2.75067,2.70667,2.93867,3.99733,5.672,18.3453,18.8493,17.704,17.3573,16.368,16.8747,17.5013
411.28,413.159145840736,3.98533,3.08267,2.98133,2.67733,2.77067,2.78933,2.692,2.7,2.728,2.724,2.75867,3.88533,5.54933,18.3347,18.7947,17.7107,17.4987,16.5133,16.7027,17.8293
411.867,413.746145840736,4.03867,3,2.91867,2.89867,2.736,2.7,2.752,2.692,2.80667,2.73867,2.86533,3.916,5.72667,18.7627,18.904,17.6947,17.5107,16.248,17.044,17.9547
412.456,414.335145840736,3.99067,3.03733,2.93867,2.848,2.74,2.68267,2.73067,2.76133,2.708,2.64133,2.77733,3.784,5.79867,18.8053,18.716,17.78,17.6067,16.5627,17.1,17.7773
413.043,414.922145840736,3.80533,3.00933,3.03733,2.912,2.796,2.72133,2.784,2.74267,2.72933,2.68933,2.81467,3.87467,5.76933,18.7973,19.1133,17.6613,17.772,16.4933,17.0787,18.0333
413.632,415.511145840736,4.03067,2.948,3.016,2.89333,2.756,2.67867,2.71333,2.82533,2.70533,2.69333,2.82533,3.98933,5.704,18.6107,18.8627,17.6707,17.6707,16.772,17.0907,17.944
414.219,416.098145840736,4.012,3.104,3.01467,2.82267,2.75067,2.7,2.676,2.66533,2.71867,2.80267,2.89067,4.03733,5.608,18.672,18.9147,17.7947,17.5547,16.3453,17.012,18.324
414.808,416.687145840736,3.94267,2.952,3.06667,2.904,2.71067,2.77467,2.69733,2.752,2.74933,2.68533,2.796,3.88,5.57467,18.5373,19.004,17.7093,17.4493,16.4387,16.7307,17.9013
415.395,417.274145840736,4.03733,2.88533,3.00533,2.89333,2.66667,2.716,2.65467,2.53467,2.61867,2.59867,2.81867,3.872,5.48933,18.332,18.808,17.58,17.628,16.3653,16.8253,17.6187
415.982,417.861145840736,3.96533,2.92267,2.95733,2.79733,2.74,2.65733,2.56,2.64133,2.716,2.78533,2.81067,4.02133,5.75867,18.484,18.7027,17.6893,17.296,16.4787,16.9667,17.5413
416.571,418.450145840736,3.948,2.99733,2.924,2.72133,2.72667,2.71467,2.70533,2.73733,2.59067,2.644,2.70933,3.88667,5.47467,18.5067,18.3427,17.572,17.348,16.1333,16.7987,17.6493
417.158,419.037145840736,3.95467,2.98667,2.87867,2.81067,2.71467,2.59067,2.68533,2.628,2.68,2.664,2.856,3.90933,5.68533,18.4413,18.5893,17.1707,17.46,16.0013,16.6733,17.496
417.745,419.624145840736,3.98267,2.95467,2.96,2.78667,2.72933,2.72,2.732,2.65733,2.70133,2.71733,2.79333,3.75867,5.604,18.456,18.736,17.6213,17.468,16.1667,16.9107,17.768
418.333,420.212145840736,3.88,2.97067,2.9,2.90933,2.72,2.54267,2.67733,2.73867,2.65067,2.55467,2.76933,4.036,5.59467,18.6813,18.768,17.8653,17.2773,16.156,16.6733,17.8027
418.92,420.799145840736,3.91733,2.916,2.99467,2.85333,2.63467,2.65067,2.76933,2.74133,2.652,2.672,2.79067,3.772,5.69467,18.732,18.9533,17.488,17.2827,16.352,17.1973,17.82
419.507,421.386145840736,3.828,2.952,2.9,2.77333,2.74533,2.68933,2.59067,2.636,2.65867,2.54667,2.81867,3.86933,5.388,18.892,19.032,17.8907,17.7347,16.48,17.0813,17.6813
420.095,421.974145840736,3.84267,2.98667,2.98667,2.79333,2.74933,2.7,2.744,2.672,2.53067,2.64267,2.72933,3.96667,5.628,18.6,19.0387,17.96,17.6267,16.5867,17.088,17.9107
420.682,422.561145840736,3.88,2.95333,2.85867,2.72133,2.664,2.72133,2.74267,2.652,2.68,2.65867,2.708,3.87867,5.75067,18.696,18.9747,17.9067,17.7187,16.3187,16.9933,18.032
421.268,423.147145840736,3.90933,2.94267,2.87333,2.768,2.70267,2.748,2.624,2.624,2.66267,2.57333,2.76,3.84133,5.50533,18.8853,18.8053,17.768,17.5867,16.2253,16.964,17.8827
421.855,423.734145840736,3.93333,2.89467,2.92133,2.856,2.70267,2.61067,2.70133,2.69733,2.56267,2.596,2.768,3.992,5.66933,18.364,19.04,17.616,17.292,16.8053,16.972,17.796
422.443,424.322145840736,3.93067,2.93733,2.996,2.784,2.63867,2.66,2.59467,2.712,2.60133,2.53467,2.78133,3.80667,5.548,18.7773,18.844,17.4493,17.8347,16.5667,16.768,17.896
423.03,424.909145840736,3.9,2.97467,2.884,2.80933,2.61733,2.63467,2.66933,2.78,2.74,2.548,2.83067,3.74933,5.456,18.5533,19.2,17.6147,17.5427,16.4453,16.8733,17.9987
423.616,425.495145840736,3.892,2.98267,2.768,2.696,2.69733,2.58267,2.63333,2.59733,2.62667,2.60533,2.73867,3.824,5.54533,18.6493,19.1453,17.6733,17.612,16.548,17.14,17.8987
424.203,426.082145840736,3.77467,3.012,2.84133,2.744,2.69067,2.65333,2.644,2.676,2.54933,2.66667,2.668,3.79467,5.68267,18.952,19.0307,17.936,17.7133,16.932,17.444,18.184
424.791,426.670145840736,3.844,2.84267,2.92267,2.72,2.616,2.68267,2.58,2.50133,2.67333,2.61867,2.80267,3.97067,5.6,19.2773,19.3587,17.996,18.22,16.952,17.412,18.3253
425.377,427.256145840736,3.904,2.94667,2.87067,2.752,2.576,2.59867,2.54667,2.644,2.62933,2.58533,2.70933,3.86133,5.62133,19.2413,19.3213,18.388,18.2613,16.9253,17.2867,18.456
425.963,427.842145840736,3.76533,2.956,2.81333,2.74,2.652,2.65333,2.668,2.516,2.61067,2.52667,2.67733,3.932,5.76533,19.092,19.5027,18.5293,18.0627,17.044,17.2173,18.3827
426.55,428.429145840736,3.92933,2.956,2.93067,2.724,2.75067,2.59733,2.604,2.56933,2.63467,2.65867,2.65467,3.804,5.588,19.2827,19.7293,18.164,18.1813,16.8307,17.5693,18.388
427.136,429.015145840736,3.96533,2.936,2.72133,2.636,2.72,2.62267,2.64533,2.52667,2.608,2.56133,2.668,3.92267,5.68933,19.3213,19.6547,18.3547,18.2227,17.288,17.2507,18.4827
427.724,429.603145840736,3.86133,2.92933,2.844,2.668,2.65333,2.508,2.58133,2.53067,2.584,2.64533,2.712,3.73867,5.528,19.3013,19.4667,18.5627,18.1747,16.5733,17.5467,18.4827
428.31,430.189145840736,3.84,2.78933,2.91067,2.512,2.68667,2.676,2.556,2.548,2.50267,2.46,2.69467,3.788,5.488,19.5533,19.564,18.344,18.0053,16.812,17.2347,18.396
428.896,430.775145840736,3.79067,2.78667,2.67333,2.73333,2.69467,2.53867,2.49733,2.56133,2.55733,2.55333,2.704,3.804,5.60133,19.6067,19.3947,18.212,18.26,16.9533,17.4347,18.292
429.482,431.361145840736,3.884,2.908,2.808,2.76267,2.70667,2.62933,2.45467,2.52533,2.53867,2.55867,2.72933,3.93067,5.604,19.844,19.7467,18.656,18.416,16.9733,17.6853,18.6413
430.068,431.947145840736,3.88133,2.86,2.73733,2.64933,2.65733,2.51867,2.60533,2.67067,2.54,2.38933,2.75733,3.78267,5.49867,19.5493,19.836,18.4733,18.6027,17.276,17.708,19.0027
430.654,432.533145840736,3.764,2.89333,2.81733,2.66133,2.63733,2.59467,2.55333,2.51733,2.63867,2.53467,2.68933,3.916,5.612,19.656,20.0107,18.5227,18.7107,17.408,17.896,18.716
431.242,433.121145840736,3.868,2.83467,2.716,2.70667,2.55467,2.484,2.56,2.58933,2.60667,2.51067,2.71733,3.69067,5.688,19.9147,20.2867,18.8653,18.6907,17.2573,17.9627,18.8933
431.828,433.707145840736,3.75333,2.87333,2.74267,2.73067,2.61867,2.516,2.48133,2.53067,2.61333,2.55733,2.64667,3.84533,5.536,19.856,20.36,18.856,18.8,17.316,18.048,19.0373
432.414,434.293145840736,3.84267,2.888,2.79067,2.70267,2.65733,2.53467,2.57333,2.55067,2.51733,2.624,2.672,3.77333,5.508,20.1453,20.2427,18.748,19.0107,17.5333,18.084,19.212
432.999,434.878145840736,3.72,2.85733,2.71067,2.67733,2.636,2.57067,2.532,2.528,2.54133,2.52133,2.648,3.77467,5.59067,19.7827,20.1587,19.0787,18.58,17.388,18.2373,19.112
433.585,435.464145840736,3.94267,2.908,2.752,2.65067,2.53467,2.59467,2.592,2.54133,2.576,2.508,2.668,3.71067,5.632,20.0333,20.4573,19.1613,18.9027,17.3347,18.316,19.096
434.171,436.050145840736,3.71467,2.74133,2.788,2.644,2.55867,2.54133,2.50133,2.54933,2.45867,2.548,2.62667,3.82,5.544,19.9907,20.3573,18.848,18.7787,17.44,18.224,19.0827
434.757,436.636145840736,3.86533,2.81333,2.81867,2.70667,2.60267,2.56,2.508,2.56267,2.43333,2.59733,2.696,3.78533,5.47067,20.1267,20.4013,18.988,19.0773,17.3693,18.2067,19.3707
