x sto yy 4 5,y sto yy 4 5,x sto xx 4 5,y sto xx 4 5,x sto xx 8 2,y sto xx 8 2,x sto BULK,y sto BULK,x sto xy 8 2,y sto xy 8 2,x sto yx 8 2,y sto yx 8 2
220.823145840736,0.2740969706452843,228.704145840736,0.3127832921087645,220.823145840736,0.3198440063261516,118.951,4.554861356021688,220.823145840736,0.1114120868902354,220.823145840736,0.12296634216237656
221.429145840736,0.2838882198839766,229.309145840736,0.3180944558746275,221.429145840736,0.3239416063310347,119.345,4.575832877829912,221.429145840736,0.1124145166363176,221.429145840736,0.12564549534743197
222.035145840736,0.2936513815523277,229.917145840736,0.3236352118201153,222.035145840736,0.3281698769131042,119.738,4.596905538511071,222.035145840736,0.113430075070091,222.035145840736,0.12832203794666874
222.643145840736,0.3034168628823086,230.522145840736,0.3293632009582974,222.643145840736,0.3325512555328553,120.131,4.618133962492291,222.643145840736,0.1144623507800444,222.643145840736,0.13100426071035542
223.248145840736,0.3131027782824242,231.127145840736,0.3353183778732962,223.248145840736,0.3370577999114145,120.525,4.639574381934397,223.248145840736,0.1155029916436855,223.248145840736,0.13366958193105205
223.856145840736,0.3228035398097516,231.732145840736,0.3415147628085547,223.856145840736,0.3417433992083641,120.918,4.661119600528693,223.856145840736,0.1165624878896011,223.856145840736,0.13634389449685447
224.462145840736,0.332437664000077,232.339145840736,0.3479890779313331,224.462145840736,0.3465798500867664,121.311,4.682825491454107,224.462145840736,0.1176323281145582,224.462145840736,0.1390046522999242
225.067145840736,0.342019703154081,232.944145840736,0.35471460762437,225.067145840736,0.3515846528769195,121.704,4.704693733777724,225.067145840736,0.1187143404838884,225.067145840736,0.14165573596736802
225.675145840736,0.3516112326801272,233.550145840736,0.3617409672888271,225.675145840736,0.3568035365908004,122.098,4.726782301746093,225.675145840736,0.1198159123024108,225.675145840736,0.14431409372907744
226.280145840736,0.3611160279862299,234.154145840736,0.3690504575866394,226.280145840736,0.3621977216389309,122.491,4.74898079906836,226.280145840736,0.1209263336995578,226.280145840736,0.14695293734252513
226.886145840736,0.3705955716542116,234.759145840736,0.3766973636892632,226.886145840736,0.3678157258042189,122.884,4.77134682684005,226.886145840736,0.122053033583958,226.886145840736,0.149589186800549
227.493145840736,0.3800481205891301,235.366145840736,0.3847164713910744,227.493145840736,0.3736737323799449,123.277,4.793882157037739,227.493145840736,0.1231962387034741,227.493145840736,0.15222224386949712
228.099145840736,0.3894410103351196,235.971145840736,0.3930753543067512,228.099145840736,0.3797688817244317,123.67,4.816588585820173,228.099145840736,0.1243523335418331,228.099145840736,0.15484286642813583
228.704145840736,0.3987729651668247,236.576145840736,0.4018207917117241,228.704145840736,0.3861177849835766,124.062,4.839409495766749,228.704145840736,0.1255213913966525,228.704145840736,0.15745052719065544
229.309145840736,0.4080580517426837,237.181145840736,0.410974053846627,229.309145840736,0.3927496533173006,124.455,4.862463161886925,229.309145840736,0.1267054490477854,229.309145840736,0.16004898877155238
229.917145840736,0.4173405003837154,237.786145840736,0.420556403823195,229.917145840736,0.3997207327998525,124.848,4.885693459434757,229.917145840736,0.1279106267550641,229.917145840736,0.16265049126379694
230.522145840736,0.4265272744289863,238.390145840736,0.4305716774909794,230.522145840736,0.4069852119057736,125.241,4.909102285338898,230.522145840736,0.1291251618549206,230.522145840736,0.16522878635234228
231.127145840736,0.4356628907647649,238.997145840736,0.4411082634892029,231.127145840736,0.414601554496542,125.634,4.932691562803517,231.127145840736,0.1303550867765746,231.127145840736,0.16779616006791098
231.732145840736,0.4447459661907124,239.602145840736,0.4520984742534401,231.732145840736,0.4225966581984288,126.027,4.956463241752221,231.732145840736,0.1316005178161151,231.732145840736,0.17035203589832815
232.339145840736,0.4538048981294615,240.206145840736,0.4635719004929501,232.339145840736,0.4310280582339624,126.42,4.980419299280791,232.339145840736,0.1328657581640439,232.339145840736,0.17290422477422762
232.944145840736,0.4627786497928877,240.811145840736,0.4755775596198929,232.944145840736,0.4398715361749378,126.812,5.004500070734592,232.944145840736,0.1341425702690954,232.944145840736,0.17543532825301078
233.550145840736,0.4717105382067517,241.415145840736,0.4880812558976459,233.550145840736,0.449203462949798,127.204,5.028768295497272,233.550145840736,0.1354373372505758,233.550145840736,0.17795734736365976
234.154145840736,0.4805552002499852,242.020145840736,0.5011225898014525,234.154145840736,0.4590120250025209,127.597,5.053288655424063,234.154145840736,0.136743690354911,234.154145840736,0.18045725159906567
234.759145840736,0.489355447522195,242.624145840736,0.5146472733479562,234.759145840736,0.4693822293084836,127.99,5.078001572695949,234.759145840736,0.1380681479436707,234.759145840736,0.18294691365233717
235.366145840736,0.498124141230988,243.229145840736,0.5286771052411612,235.366145840736,0.4803747171256659,128.383,5.102909167230578,235.366145840736,0.1394130756460612,235.366145840736,0.18542976021172386
235.971145840736,0.5068022820391779,243.833145840736,0.5431283881299446,235.971145840736,0.4919574968322937,128.775,5.127949458476662,235.971145840736,0.1407696553536323,235.971145840736,0.18788885111066023
236.576145840736,0.5154176762834835,244.437145840736,0.5579695224367055,236.576145840736,0.504206451197672,129.167,5.153187740540194,236.576145840736,0.1421423226915593,236.576145840736,0.19033181636638652
237.181145840736,0.5239691644957449,245.041145840736,0.5731262400730056,237.181145840736,0.5171614003450496,129.56,5.178691360129595,237.181145840736,0.1435310935638108,237.181145840736,0.19275808198967415
237.786145840736,0.5324556140901205,245.646145840736,0.5885274863164176,237.786145840736,0.530859729727814,129.953,5.204398431228317,237.786145840736,0.1449359679896808,237.786145840736,0.19516707615747997
238.390145840736,0.5408620570120046,246.250145840736,0.6040012629732583,238.390145840736,0.5453096378814062,130.344,5.230178832873938,238.390145840736,0.1463545670470923,238.390145840736,0.1975542923237743
238.997145840736,0.5492427540283906,246.854145840736,0.6194267562591331,238.997145840736,0.5606360907533625,130.737,5.256298601584349,238.997145840736,0.1477963299718584,238.997145840736,0.19993488240972823
239.602145840736,0.5575274523496376,247.458145840736,0.6346332183095695,239.602145840736,0.576728980476004,131.13,5.282628735147548,239.602145840736,0.1492493658833853,239.602145840736,0.20228862712834683
240.206145840736,0.565729333907658,248.062145840736,0.6494277581147446,240.206145840736,0.5936071448751018,131.521,5.309035988108317,240.206145840736,0.1507158825842101,240.206145840736,0.2046190001036985
240.811145840736,0.5738745651707104,248.666145840736,0.6636001558534256,240.811145840736,0.6113033414051571,131.914,5.335792911032959,240.811145840736,0.1522006393803627,240.811145840736,0.20693316365530645
241.415145840736,0.5819352583630314,249.270145840736,0.6769302179865568,241.415145840736,0.6297080462271853,132.307,5.362767416706433,241.415145840736,0.1536986084494166,241.415145840736,0.20922291933558146
242.020145840736,0.5899371697959833,249.874145840736,0.689197586704078,242.020145840736,0.6487956995862652,132.699,5.38989250705891,242.020145840736,0.1552146057224281,242.020145840736,0.21149530462404353
242.624145840736,0.5978529431318708,250.478145840736,0.7001935246006242,242.624145840736,0.6683739334018841,133.09,5.417168994805264,242.624145840736,0.1567434499745142,242.624145840736,0.21374226965980547
243.229145840736,0.6057079129840462,251.082145840736,0.7097337669264967,243.229145840736,0.6883277204581889,133.483,5.444809550832552,243.229145840736,0.1582900063532972,243.229145840736,0.21597072158138175
243.833145840736,0.6134752671622913,251.686145840736,0.7176711624253411,243.833145840736,0.7083558035209032,133.874,5.472535409458387,243.833145840736,0.1598489368793075,243.833145840736,0.21817276793865847
